"755.12","Syndactyl fing w fusion","Syndactyly of fingers with fusion of bone"
"755.13","Syndactyl toe-no fusion","Syndactyly of toes without fusion of bone"
"755.14","Syndactyl toe w fusion","Syndactyly of toes with fusion of bone"
"755.2","Reduc deform up limb NOS","Unspecified reduction deformity of upper limb"
"755.21","Transverse defic arm","Transverse deficiency of upper limb"
"755.22","Longitud defic arm NEC","Longitudinal deficiency of upper limb, not elsewhere classified"
"755.23","Combin longit defic arm","Longitudinal deficiency, combined, involving humerus, radius, and ulna (complete or incomplete)"
"755.24","Longitudin defic humerus","Longitudinal deficiency, humeral, complete or partial (with or without distal deficiencies, incomplete)"
"755.25","Longitud defic radioulna","Longitudinal deficiency, radioulnar, complete or partial (with or without distal deficiencies, incomplete)"
"755.26","Longitud defic radius","Longitudinal deficiency, radial, complete or partial (with or without distal deficiencies, incomplete)"
"755.27","Longitudinal defic ulna","Longitudinal deficiency, ulnar, complete or partial (with or without distal deficiencies, incomplete)"
"755.28","Longitudinal defic hand","Longitudinal deficiency, carpals or metacarpals, complete or partial (with or without incomplete phalangeal deficiency)"
"755.29","Longitud defic phalanges","Longitudinal deficiency, phalanges, complete or partial"
"755.3","Reduction deform leg NOS","Unspecified reduction deformity of lower limb,"
"755.31","Transverse defic leg","Transverse deficiency of lower limb"
"755.32","Longitudin defic leg NEC","Longitudinal deficiency of lower limb, not elsewhere classified"
"755.33","Comb longitudin def leg","Longitudinal deficiency, combined, involving femur, tibia, and fibula (complete or incomplete)"
"755.34","Longitudinal defic femur","Longitudinal deficiency, femoral, complete or partial (with or without distal deficiencies, incomplete)"
"755.35","Tibiofibula longit defic","Longitudinal deficiency, tibiofibular, complete or partial (with or without distal deficiencies, incomplete)"
"755.36","Longitudinal defic tibia","Longitudinal deficiency, tibia, complete or partial (with or without distal deficiencies, incomplete)"
"755.37","Longitudin defic fibula","Longitudinal deficiency, fibular, complete or partial (with or without distal deficiencies, incomplete)"
"755.38","Longitudinal defic foot","Longitudinal deficiency, tarsals or metatarsals, complete or partial (with or without incomplete phalangeal deficiency)"
"755.39","Longitud defic phalanges","Longitudinal deficiency, phalanges, complete or partial"
"755.4","Reduct deform limb NOS","Reduction deformities, unspecified limb"
"755.5","Upper limb anomaly NOS","Unspecified anomaly of upper limb"
"755.51","Cong deformity-clavicle","Congenital deformity of clavicle"
"755.52","Cong elevation-scapula","Congenital elevation of scapula"
"755.53","Radioulnar synostosis","Radioulnar synostosis"
"755.54","Madelung's deformity","Madelung's deformity"
"755.55","Acrocephalosyndactyly","Acrocephalosyndactyly"
"755.56","Accessory carpal bones","Accessory carpal bones"
"755.57","Macrodactylia (fingers)","Macrodactylia (fingers)"
"755.58","Congenital cleft hand","Cleft hand, congenital"
"755.59","Upper limb anomaly NEC","Other anomalies of upper limb, including shoulder girdle"
"755.6","Lower limb anomaly NOS","Unspecified anomaly of lower limb"
"755.61","Congenital coxa valga","Coxa valga, congenital"
"755.62","Congenital coxa vara","Coxa vara, congenital"
"755.63","Cong hip deformity NEC","Other congenital deformity of hip (joint)"
"755.64","Cong knee deformity","Congenital deformity of knee (joint)"
"755.65","Macrodactylia of toes","Macrodactylia of toes"
"755.66","Anomalies of toes NEC","Other anomalies of toes"
"755.67","Anomalies of foot NEC","Anomalies of foot, not elsewhere classified"
"755.69","Lower limb anomaly NEC","Other anomalies of lower limb, including pelvic girdle"
"755.8","Congen limb anomaly NEC","Other specified anomalies of unspecified limb"
"755.9","Congen limb anomaly NOS","Unspecified anomaly of unspecified limb"
"756.0","Anomal skull/face bones","Anomalies of skull and face bones"
"756.1","Anomaly of spine NOS","Anomaly of spine, unspecified"
"756.11","Lumbosacr spondylolysis","Spondylolysis, lumbosacral region"
"756.12","Spondylolisthesis","Spondylolisthesis"
"756.13","Cong absence of vertebra","Absence of vertebra, congenital"
"756.14","Hemivertebra","Hemivertebra"
"756.15","Congen fusion of spine","Fusion of spine (vertebra), congenital"
"756.16","Klippel-feil syndrome","Klippel-Feil syndrome"
"756.17","Spina bifida occulta","Spina bifida occulta"
"756.19","Anomaly of spine NEC","Other anomalies of spine"
"756.2","Cervical rib","Cervical rib"
"756.3","Rib & sternum anomal NEC","Other anomalies of ribs and sternum"
"756.4","Chondrodystrophy","Chondrodystrophy"
"756.5","Osteodystrophy NOS","Congenital osteodystrophy, unspecified"
"756.51","Osteogenesis imperfecta","Osteogenesis imperfecta"
"756.52","Osteopetrosis","Osteopetrosis"
"756.53","Osteopoikilosis","Osteopoikilosis"
"756.54","Polyostotic fibros dyspl","Polyostotic fibrous dysplasia of bone"
"756.55","Chondroectoderm dysplas","Chondroectodermal dysplasia"
"756.56","Mult epiphyseal dysplas","Multiple epiphyseal dysplasia"
"756.59","Osteodystrophy NEC","Other osteodystrophies"
"756.6","Anomalies of diaphragm","Anomalies of diaphragm"
"756.7","Congn anoml abd wall NOS","Anomaly of abdominal wall, unspecified"
"756.71","Prune belly syndrome","Prune belly syndrome"
"756.72","Omphalocele","Omphalocele"
"756.73","Gastroschisis","Gastroschisis"
"756.79","Congn anoml abd wall NEC","Other congenital anomalies of abdominal wall"
"756.81","Absence of muscle/tendon","Absence of muscle and tendon"
"756.82","Accessory muscle","Accessory muscle"
"756.83","Ehlers-danlos syndrome","Ehlers-Danlos syndrome"
"756.89","Soft tissue anomaly NEC","Other specified anomalies of muscle, tendon, fascia, and connective tissue"
"756.9","Musculoskel anom NEC/NOS","Other and unspecified anomalies of musculoskeletal system"
"757.0","Hereditary edema of legs","Hereditary edema of legs"
"757.1","Ichthyosis congenita","Ichthyosis congenita"
"757.2","Dermatoglyphic anomalies","Dermatoglyphic anomalies"
"757.31","Cong ectodermal dysplas","Congenital ectodermal dysplasia"
"757.32","Vascular hamartomas","Vascular hamartomas"
"757.33","Cong skin pigment anomal","Congenital pigmentary anomalies of skin"
"757.39","Skin anomaly NEC","Other specified anomalies of skin"
"757.4","Hair anomalies NEC","Specified anomalies of hair"
"757.5","Nail anomalies NEC","Specified anomalies of nails"
"757.6","Cong breast anomaly NEC","Specified congenital anomalies of breast"
"757.8","Oth integument anomalies","Other specified anomalies of the integument"
"757.9","Integument anomaly NOS","Unspecified congenital anomaly of the integument"
"758.0","Down's syndrome","Down's syndrome"
"758.1","Patau's syndrome","Patau's syndrome"
"758.2","Edwards' syndrome","Edwards' syndrome"
"758.31","Cri-du-chat syndrome","Cri-du-chat syndrome"
"758.32","Velo-cardio-facial synd","Velo-cardio-facial syndrome"
"758.33","Microdeletions NEC","Other microdeletions"
"758.39","Autosomal deletions NEC","Other autosomal deletions"
"758.4","Balance autosom transloc","Balanced autosomal translocation in normal individual"
"758.5","Autosomal anomalies NEC","Other conditions due to autosomal anomalies"
"758.6","Gonadal dysgenesis","Gonadal dysgenesis"
"758.7","Klinefelter's syndrome","Klinefelter's syndrome"
"758.81","Oth cond due to sex chrm","Other conditions due to sex chromosome anomalies"
"758.89","Oth con d/t chrm anm NEC","Other conditions due to chromosome anomalies"
"758.9","Chromosome anomaly NOS","Conditions due to anomaly of unspecified chromosome"
"759.0","Anomalies of spleen","Anomalies of spleen"
"759.1","Adrenal gland anomaly","Anomalies of adrenal gland"
"759.2","Endocrine anomaly NEC","Anomalies of other endocrine glands"
"759.3","Situs inversus","Situs inversus"
"759.4","Conjoined twins","Conjoined twins"
"759.5","Tuberous sclerosis","Tuberous sclerosis"
"759.6","Hamartoses NEC","Other hamartoses, not elsewhere classified"
"759.7","Mult congen anomal NEC","Multiple congenital anomalies, so described"
"759.81","Prader-willi syndrome","Prader-Willi syndrome"
"759.82","Marfan syndrome","Marfan syndrome"
"759.83","Fragile x syndrome","Fragile X syndrome"
"759.89","Specfied cong anomal NEC","Other specified congenital anomalies"
"759.9","Congenital anomaly NOS","Congenital anomaly, unspecified"
"760.0","Matern hyperten aff NB","Maternal hypertensive disorders affecting fetus or newborn"
"760.1","Matern urine dis aff NB","Maternal renal and urinary tract diseases affecting fetus or newborn"
"760.2","Maternal infec aff NB","Maternal infections affecting fetus or newborn"
"760.3","Matern cardioresp aff NB","Other chronic maternal circulatory and respiratory diseases affecting fetus or newborn"
"760.4","Matern nutrit dis aff NB","Maternal nutritional disorders affecting fetus or newborn"
"760.5","Maternal injury aff NB","Maternal injury affecting fetus or newborn"
"760.61","Amniocentesis affect NB","Newborn affected by amniocentesis"
"760.62","In utero proc NEC aff NB","Newborn affected by other in utero procedure"
"760.63","Mat surg dur preg aff NB","Newborn affected by other surgical operations on mother during pregnancy"
"760.64","Prev matern surg aff NB","Newborn affected by previous surgical procedure on mother not associated with pregnancy"
"760.7","Nox sub NOS aff NB/fetus","Unspecified noxious substance affecting fetus or newborn via placenta or breast milk"
"760.71","Maternl alc aff NB/fetus","Alcohol affecting fetus or newborn via placenta or breast milk"
"760.72","Matern narc aff NB/fetus","Narcotics affecting fetus or newborn via placenta or breast milk"
"760.73","Matern halluc af NB/fet","Hallucinogenic agents affecting fetus or newborn via placenta or breast milk"
"760.74","Mat anti-inf aff NB/fet","Anti-infectives affecting fetus or newborn via placenta or breast milk"
"760.75","Mat cocaine aff NB/fet","Cocaine affecting fetus or newborn via placenta or breast milk"
"760.76","Maternal DES af NB/fetus","Diethylstilbestrol [DES] affecting fetus or newborn via placenta or breast milk"
"760.77","Mat anticonv aff NB/fet","Anticonvulsants affecting fetus or newborn via placenta or breast milk"
"760.78","Mat antimetabol aff NB","Antimetabolic agents affecting fetus or newborn via placenta or breast milk"
"760.79","Nox sub NEC aff NB/fetus","Other noxious influences affecting fetus or newborn via placenta or breast milk"
"760.8","Maternal cond NEC aff NB","Other specified maternal conditions affecting fetus or newborn"
"760.9","Maternal cond NOS aff NB","Unspecified maternal condition affecting fetus or newborn"
"761.0","Incompetnt cervix aff NB","Incompetent cervix affecting fetus or newborn"
"761.1","Premat rupt memb aff NB","Premature rupture of membranes affecting fetus or newborn"
"761.2","Oligohydramnios aff NB","Oligohydramnios affecting fetus or newborn"
"761.3","Polyhydramnios aff NB","Polyhydramnios affecting fetus or newborn"
"761.4","Ectopic pregnancy aff NB","Ectopic pregnancy affecting fetus or newborn"
"761.5","Mult pregnancy aff NB","Multiple pregnancy affecting fetus or newborn"
"761.6","Maternal death aff NB","Maternal death affecting fetus or newborn"
"761.7","Antepart malpres aff NB","Malpresentation before labor affecting fetus or newborn"
"761.8","Matern compl NEC aff NB","Other specified maternal complications of pregnancy affecting fetus or newborn"
"761.9","Matern compl NOS aff NB","Unspecified maternal complication of pregnancy affecting fetus or newborn"
"762.0","Placenta previa aff NB","Placenta previa affecting fetus or newborn"
"762.1","Placenta hem NEC aff NB","Other forms of placental separation and hemorrhage affecting fetus or newborn"
"762.2","Abn plac NEC/NOS aff NB","Other and unspecified morphological and functional abnormalities of placenta affecting fetus or newborn"
"762.3","Placent transfusion syn","Placental transfusion syndromes affecting fetus or newborn"
"762.4","Prolapsed cord aff NB","Prolapsed umbilical cord affecting fetus or newborn"
"762.5","Oth umbil cord compress","Other compression of umbilical cord affecting fetus or newborn"
"762.6","Umbil cond NEC aff NB","Other and unspecified conditions of umbilical cord affecting fetus or newborn"
"762.7","Chorioamnionitis aff NB","Chorioamnionitis affecting fetus or newborn"
"762.8","Abn amnion NEC aff NB","Other specified abnormalities of chorion and amnion affecting fetus or newborn"
"762.9","Abn amnion NOS aff NB","Unspecified abnormality of chorion and amnion affecting fetus or newborn"
"763.0","Breech del/extrac aff NB","Breech delivery and extraction affecting fetus or newborn"
"763.1","Malpos/dispro NEC aff NB","Other malpresentation, malposition, and disproportion during labor and delivery affecting fetus or newborn"
"763.2","Forceps delivery aff NB","Forceps delivery affecting fetus or newborn"
"763.3","Vacuum extrac del aff NB","Delivery by vacuum extractor affecting fetus or newborn"
"763.4","Cesarean delivery aff NB","Cesarean delivery affecting fetus or newborn"
"763.5","Mat anesth/analg aff NB","Maternal anesthesia and analgesia affecting fetus or newborn"
"763.6","Precipitate del aff NB","Precipitate delivery affecting fetus or newborn"
"763.7","Abn uterine contr aff NB","Abnormal uterine contractions affecting fetus or newborn"
"763.81","Ab ftl hrt rt/rh b/f lab","Abnormality in fetal heart rate or rhythm before the onset of labor"
"763.82","Ab ftl hrt rt/rh dur lab","Abnormality in fetal heart rate or rhythm during labor"
"763.83","Ab ftl hrt rt/rhy NOS","Abnormality in fetal heart rate or rhythm, unspecified as to time of onset"
"763.84","Meconium dur del aff NB","Meconium passage during delivery"
"763.89","Compl del NEC aff NB","Other specified complications of labor and delivery affecting fetus or newborn"
"763.9","Compl deliv NOS aff NB","Unspecified complication of labor and delivery affecting fetus or newborn"
"764.0","Light-for-dates wtNOS","""Light-for-dates"" without mention of fetal malnutrition, unspecified [weight]"
"764.01","Light-for-dates <500g","""Light-for-dates"" without mention of fetal malnutrition, less than 500 grams"
"764.02","Lt-for-dates 500-749g","""Light-for-dates"" without mention of fetal malnutrition, 500-749 grams"
"764.03","Lt-for-dates 750-999g","""Light-for-dates"" without mention of fetal malnutrition, 750-999 grams"
"764.04","Lt-for-dates 1000-1249g","""Light-for-dates"" without mention of fetal malnutrition, 1,000- 1,249 grams"
"764.05","Lt-for-dates 1250-1499g","""Light-for-dates""without mention of fetal malnutrition, 1,250- 1,499 grams"
"764.06","Lt-for-dates 1500-1749g","""Light-for-dates"" without mention of fetal malnutrition, 1,500- 1,749 grams"
"764.07","Lt-for-dates 1750-1999g","""Light-for-dates"" without mention of fetal malnutrition, 1,750- 1,999 grams"
"764.08","Lt-for-dates 2000-2499g","""Light-for-dates"" without mention of fetal malnutrition, 2,000- 2,499 grams"
"764.09","Lt-for-dates 2500+g","""Light-for-dates"" without mention of fetal malnutrition, 2,500 grams and over"
"764.1","Lt-for-date w/mal wtNOS","""Light-for-dates"" with signs of fetal malnutrition, unspecified [weight]"
"764.11","Lt-for-date w/mal <500g","""Light-for-dates"" with signs of fetal malnutrition, less than 500 grams"
"764.12","Lt-date w/mal 500-749g","""Light-for-dates""with signs of fetal malnutrition, 500-749 grams"
"764.13","Lt-date w/mal 750-999g","""Light-for-dates"" with signs of fetal malnutrition, 750-999 grams"
"764.14","Lt-date w/mal 1000-1249g","""Light-for-dates"" with signs of fetal malnutrition, 1,000-1,249 grams"
"764.15","Lt-date w/mal 1250-1499g","""Light-for-dates"" with signs of fetal malnutrition, 1,250-1,499 grams"
"764.16","Lt-date w/mal 1500-1749g","""Light-for-dates"" with signs of fetal malnutrition, 1,500-1,749 grams"
"764.17","Lt-date w/mal 1750-1999g","""Light-for-dates"" with signs of fetal malnutrition, 1,750-1,999 grams"
"764.18","Lt-date w/mal 2000-2499g","""Light-for-dates""with signs of fetal malnutrition, 2,000-2,499 grams"
"764.19","Lt-for-date w/mal 2500+g","""Light-for-dates""with signs of fetal malnutrition, 2,500 grams and over"
"764.2","Fetal malnutrition wtNOS","Fetal malnutrition without mention of ""light-for-dates"", unspecified [weight]"
"764.21","Fetal malnutrition <500g","Fetal malnutrition without mention of ""light-for-dates"", less than 500 grams"
"764.22","Fetal malnutr 500-749g","Fetal malnutrition without mention of ""light-for-dates"", 500-749 grams"
"764.23","Fetal mal 750-999g","Fetal malnutrition without mention of ""light-for-dates"", 750-999 grams"
"764.24","Fetal mal 1000-1249g","Fetal malnutrition without mention of ""light-for-dates"", 1,000-1,249 grams"
"764.25","Fetal mal 1250-1499g","Fetal malnutrition without mention of ""light-for-dates"", 1,250-1,499 grams"
"764.26","Fetal mal 1500-1749g","Fetal malnutrition without mention of ""light-for-dates"", 1,500-1,749 grams"
"764.27","Fetal malnutr 1750-1999g","Fetal malnutrition without mention of ""light-for-dates"", 1,750-1,999 grams"
"764.28","Fetal malnutr 2000-2499g","Fetal malnutrition without mention of ""light-for-dates"", 2,000-2,499 grams"
"764.29","Fetal malnutr 2500+g","Fetal malnutrition without mention of ""light-for-dates"", 2,500 grams and over"
"764.9","Fet growth retard wtNOS","Fetal growth retardation, unspecified, unspecified [weight]"
"764.91","Fet growth retard <500g","Fetal growth retardation, unspecified, less than 500 grams"
"764.92","Fet growth ret 500-749g","Fetal growth retardation, unspecified, 500-749 grams"
"764.93","Fet growth ret 750-999g","Fetal growth retardation, unspecified, 750-999 grams"
"764.94","Fet grwth ret 1000-1249g","Fetal growth retardation, unspecified, 1,000-1,249 grams"
"764.95","Fet grwth ret 1250-1499g","Fetal growth retardation, unspecified, 1,250-1,499 grams"
"764.96","Fet grwth ret 1500-1749g","Fetal growth retardation, unspecified, 1,500-1,749 grams"
"764.97","Fet grwth ret 1750-1999g","Fetal growth retardation, unspecified, 1,750-1,999 grams"
"764.98","Fet grwth ret 2000-2499g","Fetal growth retardation, unspecified, 2,000-2,499 grams"
"764.99","Fet growth ret 2500+g","Fetal growth retardation, unspecified, 2,500 grams and over"
"765.0","Extreme immatur wtNOS","Extreme immaturity, unspecified [weight]"
"765.01","Extreme immatur <500g","Extreme immaturity, less than 500 grams"
"765.02","Extreme immatur 500-749g","Extreme immaturity, 500-749 grams"
"765.03","Extreme immatur 750-999g","Extreme immaturity, 750-999 grams"
"765.04","Extreme immat 1000-1249g","Extreme immaturity, 1,000-1,249 grams"
"765.05","Extreme immat 1250-1499g","Extreme immaturity, 1,250-1,499 grams"
"765.06","Extreme immat 1500-1749g","Extreme immaturity, 1,500-1,749 grams"
"765.07","Extreme immat 1750-1999g","Extreme immaturity, 1,750-1,999 grams"
"765.08","Extreme immat 2000-2499g","Extreme immaturity, 2,000-2,499 grams"
"765.09","Extreme immat 2500+g","Extreme immaturity, 2,500 grams and over"
"765.1","Preterm infant NEC wtNOS","Other preterm infants, unspecified [weight]"
"765.11","Preterm NEC <500g","Other preterm infants, less than 500 grams"
"765.12","Preterm NEC 500-749g","Other preterm infants, 500-749 grams"
"765.13","Preterm NEC 750-999g","Other preterm infants, 750-999 grams"
"765.14","Preterm NEC 1000-1249g","Other preterm infants, 1,000-1,249 grams"
"765.15","Preterm NEC 1250-1499g","Other preterm infants, 1,250-1,499 grams"
"765.16","Preterm NEC 1500-1749g","Other preterm infants, 1,500-1,749 grams"
"765.17","Preterm NEC 1750-1999g","Other preterm infants, 1,750-1,999 grams"
"765.18","Preterm NEC 2000-2499g","Other preterm infants, 2,000-2,499 grams"
"765.19","Preterm NEC 2500+g","Other preterm infants, 2,500 grams and over"
"765.2","Weeks of gestation NOS","Unspecified weeks of gestation"
"765.21","<24 comp wks gestation","Less than 24 completed weeks of gestation"
"765.22","24 comp weeks gestation","24 completed weeks of gestation"
"765.23","25-26 comp wks gestation","25-26 completed weeks of gestation"
"765.24","27-28 comp wks gestation","27-28 completed weeks of gestation"
"765.25","29-30 comp wks gestation","29-30 completed weeks of gestation"
"765.26","31-32 comp wks gestation","31-32 completed weeks of gestation"
"765.27","33-34 comp wks gestation","33-34 completed weeks of gestation"
"765.28","35-36 comp wks gestation","35-36 completed weeks of gestation"
"765.29","37+ comp wks gestation","37 or more completed weeks of gestation"
"766.0","Exceptionally large baby","Exceptionally large baby"
"766.1","Heavy-for-date infan NEC","Other ""heavy-for-dates"" infants"
"766.21","Post-term infant","Post-term infant"
"766.22","Prolong gestation-infant","Prolonged gestation of infant"
"767.0","Cerebral hem at birth","Subdural and cerebral hemorrhage"
"767.11","Epicranial subapo hemorr","Epicranial subaponeurotic hemorrhage (massive)"
"767.19","Injuries to scalp NEC","Other injuries to scalp"
"767.2","Clavicle fx at birth","Fracture of clavicle due to birth trauma"
"767.3","Bone injury NEC at birth","Other injuries to skeleton due to birth trauma"
"767.4","Spinal cord inj at birth","Injury to spine and spinal cord due to birth trauma"
"767.5","Facial nerve inj-birth","Facial nerve injury due to birth trauma"
"767.6","Brach plexus inj-birth","Injury to brachial plexus due to birth trauma"
"767.7","Nerve inj NEC at birth","Other cranial and peripheral nerve injuries due to birth trauma"
"767.8","Birth trauma NEC","Other specified birth trauma"
"767.9","Birth trauma NOS","Birth trauma, unspecified"
"768.0","Fetal death-anoxia NOS","Fetal death from asphyxia or anoxia before onset of labor or at unspecified time"
"768.1","Fet death-anoxia dur lab","Fetal death from asphyxia or anoxia during labor"
"768.2","Fet distress befor labor","Fetal distress before onset of labor, in liveborn infant"
"768.3","Fetal distrs dur lab/del","Fetal distress first noted during labor and delivery, in liveborn infant"
"768.4","Fetal distress NOS","Fetal distress, unspecified as to time of onset, in liveborn infant"
"768.5","Severe birth asphyxia","Severe birth asphyxia"
"768.6","Mild/mod birth asphyxia","Mild or moderate birth asphyxia"
"768.7","Hypoxc-ischem enceph NOS","Hypoxic-ischemic encephalopathy, unspecified"
"768.71","Mild hypox-ischem enceph","Mild hypoxic-ischemic encephalopathy"
"768.72","Mod hypox-ischem enceph","Moderate hypoxic-ischemic encephalopathy"
"768.73","Sev hypox-ischem enceph","Severe hypoxic-ischemic encephalopathy"
"768.9","Birth asphyxia NOS","Unspecified severity of birth asphyxia in liveborn infant"
"769.0","Respiratory distress syn","Respiratory distress syndrome in newborn"
"770.0","Congenital pneumonia","Congenital pneumonia"
"770.1","Fetal & newborn asp NOS","Fetal and newborn aspiration, unspecified"
"770.11","Meconium asp wo resp sym","Meconium aspiration without respiratory symptoms"
"770.12","Meconium asp w resp symp","Meconium aspiration with respiratory symptoms"
"770.13","Amniotc asp w/o resp sym","Aspiration of clear amniotic fluid without respiratory symptoms"
"770.14","Amniotic asp w resp sym","Aspiration of clear amniotic fluid with respiratory symptoms"
"770.15","Blood asp w/o resp sympt","Aspiration of blood without respiratory symptoms"
"770.16","Blood asp w resp sympt","Aspiration of blood with respiratory symptoms"
"770.17","NB asp w/o resp symp NEC","Other fetal and newborn aspiration without respiratory symptoms"
"770.18","NB asp w resp symp NEC","Other fetal and newborn aspiration with respiratory symptoms"
"770.2","NB interstit emphysema","Interstitial emphysema and related conditions"
"770.3","NB pulmonary hemorrhage","Pulmonary hemorrhage"
"770.4","Primary atelectasis","Primary atelectasis"
"770.5","NB atelectasis NEC/NOS","Other and unspecified atelectasis"
"770.6","NB transitory tachypnea","Transitory tachypnea of newborn"
"770.7","Perinatal chr resp dis","Chronic respiratory disease arising in the perinatal period"
"770.81","Primary apnea of newborn","Primary apnea of newborn"
"770.82","Other apnea of newborn","Other apnea of newborn"
"770.83","Cyanotic attack, newborn","Cyanotic attacks of newborn"
"770.84","Resp failure of newborn","Respiratory failure of newborn"
"770.85","Stomch cont asp w/o resp","Aspiration of postnatal stomach contents without respiratory symptoms"
"770.86","Stomach cont asp w resp","Aspiration of postnatal stomach contents with respiratory symptoms"
"770.87","NB respiratory arrest","Respiratory arrest of newborn"
"770.88","NB hypoxia","Hypoxemia of newborn"
"770.89","Resp prob after brth NEC","Other respiratory problems after birth"
"770.9","NB respiratory cond NOS","Unspecified respiratory condition of fetus and newborn"
"771.0","Congenital rubella","Congenital rubella"
"771.1","Cong cytomegalovirus inf","Congenital cytomegalovirus infection"
"771.2","Congenital infec NEC","Other congenital infections specific to the perinatal period"
"771.3","Tetanus neonatorum","Tetanus neonatorum"
"771.4","Omphalitis of newborn","Omphalitis of the newborn"
"771.5","Neonatal infec mastitis","Neonatal infective mastitis"
"771.6","Neonatal conjunctivitis","Neonatal conjunctivitis and dacryocystitis"
"771.7","Neonatal candida infect","Neonatal Candida infection"
"771.81","NB septicemia [sepsis]","Septicemia [sepsis] of newborn"
"771.82","NB urinary tract infectn","Urinary tract infection of newborn"
"771.83","Bacteremia of newborn","Bacteremia of newborn"
"771.89","Perinatal infection NEC","Other infections specific to the perinatal period"
"772.0","NB fetal blood loss NEC","Fetal blood loss"
"772.1","NB intraven hem NOS","Intraventricular hemorrhage unspecified grade"
"772.11","NB intraven hem,grade i","Intraventricular hemorrhage, grade I"
"772.12","NB intraven hem,grade ii","Intraventricular hemorrhage, grade II"
"772.13","NB intravn hem,grade iii","Intraventricular hemorrhage, grade III"
"772.14","NB intraven hem,grade iv","Intraventricular hemorrhage, grade IV"
"772.2","NB subarachnoid hemorr","Subarachnoid hemorrhage of fetus or newborn"
"772.3","Post-birth umbil hemorr","Umbilical hemorrhage after birth"
"772.4","NB GI hemorrhage","Gastrointestinal hemorrhage of fetus or newborn"
"772.5","NB adrenal hemorrhage","Adrenal hemorrhage of fetus or newborn"
"772.6","NB cutaneous hemorrhage","Cutaneous hemorrhage of fetus or newborn"
"772.8","Neonatal hemorrhage NEC","Other specified hemorrhage of fetus or newborn"
"772.9","Neonatal hemorrhage NOS","Unspecified hemorrhage of newborn"
"773.0","NB hemolyt dis:rh isoimm","Hemolytic disease of fetus or newborn due to Rh isoimmunization"
"773.1","NB hemolyt dis-abo isoim","Hemolytic disease of fetus or newborn due to ABO isoimmunization"
"773.2","NB hemolyt dis-isoim NEC","Hemolytic disease of fetus or newborn due to other and unspecified isoimmunization"
"773.3","Hydrops fetalis:isoimm","Hydrops fetalis due to isoimmunization"
"773.4","NB kernicterus:isoimmun","Kernicterus of fetus or newborn due to isoimmunization"
"773.5","NB late anemia:isoimmun","Late anemia of fetus or newborn due to isoimmunization"
"774.0","Perinat jaund-hered anem","Perinatal jaundice from hereditary hemolytic anemias"
"774.1","Perinat jaund:hemolysis","Perinatal jaundice from other excessive hemolysis"
"774.2","Neonat jaund preterm del","Neonatal jaundice associated with preterm delivery"
"774.3","Delay conjugat jaund NOS","Neonatal jaundice due to delayed conjugation, cause unspecified"
"774.31","Neonat jaund in oth dis","Neonatal jaundice due to delayed conjugation in diseases classified elsewhere"
"774.39","Delay conjugat jaund NEC","Other neonatal jaundice due to delayed conjugation from other causes"
"774.4","Fetal/neonatal hepatitis","Perinatal jaundice due to hepatocellular damage"
"774.5","Perinatal jaundice NEC","Perinatal jaundice from other causes"
"774.6","Fetal/neonatal jaund NOS","Unspecified fetal and neonatal jaundice"
"774.7","NB kernicterus","Kernicterus of fetus or newborn not due to isoimmunization"
"775.0","Infant diabet mother syn","Syndrome of ""infant of a diabetic mother"""
"775.1","Neonat diabetes mellitus","Neonatal diabetes mellitus"
"775.2","Neonat myasthenia gravis","Neonatal myasthenia gravis"
"775.3","Neonatal thyrotoxicosis","Neonatal thyrotoxicosis"
"775.4","Hypocalcem/hypomagnes NB","Hypocalcemia and hypomagnesemia of newborn"
"775.5","Neonatal dehydration","Other transitory neonatal electrolyte disturbances"
"775.6","Neonatal hypoglycemia","Neonatal hypoglycemia"
"775.7","Late metab acidosis NB","Late metabolic acidosis of newborn"
"775.81","NB acidosis NEC","Other acidosis of newborn"
"775.89","Neonat endo/met dis NEC","Other neonatal endocrine and metabolic disturbances"
"775.9","Transient met dis NB NOS","Unspecified endocrine and metabolic disturbances specific to the fetus and newborn"
"776.0","NB hemorrhagic disease","Hemorrhagic disease of newborn"
"776.1","Neonatal thrombocytopen","Transient neonatal thrombocytopenia"
"776.2","Dissem intravasc coag NB","Disseminated intravascular coagulation in newborn"
"776.3","Oth neonatal coag dis","Other transient neonatal disorders of coagulation"
"776.4","Polycythemia neonatorum","Polycythemia neonatorum"
"776.5","Congenital anemia","Congenital anemia"
"776.6","Anemia of prematurity","Anemia of prematurity"
"776.7","Neonatal neutropenia","Transient neonatal neutropenia"
"776.8","Transient hemat dis NEC","Other specified transient hematological disorders of fetus or newborn"
"776.9","NB hematological dis NOS","Unspecified hematological disorder specific to newborn"
"777.1","Meconium obstruction","Meconium obstruction in fetus or newborn"
"777.2","Intest obst-inspiss milk","Intestinal obstruction in newborn due to inspissated milk"
"777.3","Swallowed blood syndrome","Hematemesis and melena of newborn due to swallowed maternal blood"
"777.4","Transitory ileus of NB","Transitory ileus of newborn"
"777.5","Nec enterocoltis NB NOS","Necrotizing enterocolitis in newborn, unspecified"
"777.51","Stg I nec enterocol NB","Stage I necrotizing enterocolitis in newborn"
"777.52","Stg II nec enterocol NB","Stage II necrotizing enterocolitis in newborn"
"777.53","Stg III nec enterocol NB","Stage III necrotizing enterocolitis in newborn"
